corpus,llm,llm_dir,threat_model,seed,document_idx,exemplar_length,accuracy@1,accuracy@5,true_class_confidence,entropy,bertscore,pinc,sample_id,binary_acc1,binary_acc5
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,10,2372,0,1,0.09485882864920932,3.9266881371524867,0.744169294834137,0.682460300321372,469,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,11,2124,0,0,0.0008131481904798491,3.0812569252018522,0.744169294834137,0.682460300321372,26,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,12,548,0,1,0.14964519087794342,4.2458543033687555,0.744169294834137,0.682460300321372,45,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,13,2660,0,0,3.908184142556501e-05,0.7150977651896775,0.744169294834137,0.682460300321372,159,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,14,906,0,0,0.02750758856125601,3.555958227585423,0.744169294834137,0.682460300321372,385,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,15,554,0,1,0.05192238944315582,1.3454758135184686,0.744169294834137,0.682460300321372,88,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,16,390,0,0,0.0005130424377433565,0.16668263188854823,0.744169294834137,0.682460300321372,13,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,17,2168,0,1,0.15576035290779647,4.069634020328413,0.744169294834137,0.682460300321372,56,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,18,2228,1,1,0.939985280824233,0.49923976526306546,0.744169294834137,0.682460300321372,154,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,19,426,0,0,0.013048693647767742,1.9823863295055097,0.744169294834137,0.682460300321372,356,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,20,430,0,1,0.0009482248551172001,0.664590714482381,0.744169294834137,0.682460300321372,288,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,21,2276,0,0,1.355237342288482e-06,0.0035141575816064717,0.744169294834137,0.682460300321372,252,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,22,554,1,1,0.6580961652263467,2.2592990452882757,0.744169294834137,0.682460300321372,88,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,23,1764,0,1,0.004606215186681613,0.30447741218502455,0.744169294834137,0.682460300321372,298,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,24,2472,0,0,0.044969407078963575,4.696354720187351,0.744169294834137,0.682460300321372,264,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,25,1820,0,0,0.020789910195605436,4.056272405804046,0.744169294834137,0.682460300321372,470,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,26,243,1,1,0.2987741599529809,3.897440985143634,0.744169294834137,0.682460300321372,314,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,27,1745,0,0,0.006795584299951094,2.422629937388431,0.744169294834137,0.682460300321372,119,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,28,2259,0,0,0.0006678764184410898,2.839437965944311,0.744169294834137,0.682460300321372,73,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,29,1046,0,0,3.646831588137695e-08,0.008196903488082056,0.744169294834137,0.682460300321372,123,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,30,724,1,1,0.333612881689176,3.0802711966548335,0.744169294834137,0.682460300321372,147,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,31,1492,0,0,0.032832191399821575,3.520984487728592,0.744169294834137,0.682460300321372,419,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,32,519,0,1,0.06733351843073122,3.928358828743146,0.744169294834137,0.682460300321372,302,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,33,665,1,1,0.4457292918191538,3.320282780201853,0.744169294834137,0.682460300321372,134,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,34,2121,1,1,0.2508844683406147,4.164120205761872,0.744169294834137,0.682460300321372,232,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,35,1501,1,1,0.22584271990358923,3.3456070456625286,0.744169294834137,0.682460300321372,106,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,36,306,0,0,0.01496014878810527,3.921936064331501,0.744169294834137,0.682460300321372,273,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,37,2514,1,1,0.6810083907995624,1.336204076357152,0.744169294834137,0.682460300321372,136,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,38,1203,0,0,1.1855288810898406e-08,0.003988986279298356,0.744169294834137,0.682460300321372,495,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,39,837,0,1,0.00017240841078764512,0.004953035505123018,0.744169294834137,0.682460300321372,337,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,40,1506,1,1,0.994896795864648,0.04802882707126547,0.744169294834137,0.682460300321372,182,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,41,1972,1,1,0.6586064172315129,1.3800230680067895,0.744169294834137,0.682460300321372,383,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,42,718,0,1,0.13368432434844282,2.4117470721802454,0.744169294834137,0.682460300321372,189,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,43,1416,0,1,0.04116081222123679,0.9094673843085528,0.744169294834137,0.682460300321372,175,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,98473,44,1918,0,0,0.004976995767683334,2.742035990923579,0.744169294834137,0.682460300321372,6,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,0,814,0,1,0.1899771924165011,3.4535336216624453,0.7423332929611206,0.6831593543996046,229,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,1,1280,0,0,0.005883127361540782,3.6825320706641165,0.7423332929611206,0.6831593543996046,315,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,2,1764,0,1,0.3159374641718268,2.7430045171357484,0.7423332929611206,0.6831593543996046,298,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,3,538,0,1,1.5409671328751183e-05,0.037590720715729206,0.7423332929611206,0.6831593543996046,89,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,4,1764,0,1,0.07340471855862471,4.069902651360791,0.7423332929611206,0.6831593543996046,132,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,5,1670,0,1,0.1528817197449989,1.5541685227091013,0.7423332929611206,0.6831593543996046,327,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,6,1492,0,0,0.00756907234587432,3.4107121255456647,0.7423332929611206,0.6831593543996046,29,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,7,2629,1,1,0.9925481878228977,0.0667828332517259,0.7423332929611206,0.6831593543996046,400,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,8,545,0,0,0.01948204475852483,3.728746582429557,0.7423332929611206,0.6831593543996046,223,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,9,615,0,1,0.004301080120715439,0.6867374669002532,0.7423332929611206,0.6831593543996046,144,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,10,1826,0,1,0.1502206473656642,3.707003912512109,0.7423332929611206,0.6831593543996046,364,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,11,231,0,0,0.00010230192999658958,0.42524925774816025,0.7423332929611206,0.6831593543996046,186,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,12,1601,0,0,0.010032568502202474,4.567238355534143,0.7423332929611206,0.6831593543996046,185,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,13,1726,0,1,0.04176670626996139,3.165017800711483,0.7423332929611206,0.6831593543996046,342,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,14,1619,0,0,0.0525629154951559,4.0213475799249165,0.7423332929611206,0.6831593543996046,236,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,15,1068,0,1,0.04619618081455145,0.6663253350617037,0.7423332929611206,0.6831593543996046,468,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,16,1588,0,1,4.817311785364012e-05,0.004493913341744779,0.7423332929611206,0.6831593543996046,420,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,17,1960,1,1,0.6013283364638159,2.8523452790218693,0.7423332929611206,0.6831593543996046,92,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,18,2629,1,1,0.93592240517171,0.5027960292478345,0.7423332929611206,0.6831593543996046,400,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,19,272,0,0,0.0013637951702660574,1.0404185089549374,0.7423332929611206,0.6831593543996046,42,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,20,578,0,1,0.052974812996582764,2.617111708342162,0.7423332929611206,0.6831593543996046,423,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,21,2312,0,0,0.00012501754835946377,0.38299835743329264,0.7423332929611206,0.6831593543996046,487,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,22,449,0,0,0.012331194523774958,2.2293255090458057,0.7423332929611206,0.6831593543996046,245,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,23,1799,0,1,0.3541982424086209,2.701922215074827,0.7423332929611206,0.6831593543996046,199,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,24,346,0,1,0.043468573914517326,1.0516514206015475,0.7423332929611206,0.6831593543996046,180,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,25,243,0,0,0.016124232697706173,4.10724546791081,0.7423332929611206,0.6831593543996046,314,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,26,1024,1,1,0.24174734098258788,3.9409536120583444,0.7423332929611206,0.6831593543996046,69,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,27,1280,0,0,0.03522445596796177,3.757770592962603,0.7423332929611206,0.6831593543996046,315,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,28,1937,0,0,0.031014510386536097,4.269062122274963,0.7423332929611206,0.6831593543996046,366,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,29,268,0,0,5.1067299275209646e-05,0.6784687355687382,0.7423332929611206,0.6831593543996046,398,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,30,2472,0,0,0.0005023389541302286,0.7304984173731818,0.7423332929611206,0.6831593543996046,264,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,31,526,0,1,0.05559640329470048,3.0173130451641725,0.7423332929611206,0.6831593543996046,224,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,32,302,0,0,2.3746525457718518e-05,0.02565208573411812,0.7423332929611206,0.6831593543996046,439,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,33,494,1,1,0.8421237317383252,1.29716974836021,0.7423332929611206,0.6831593543996046,202,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,34,1061,0,0,0.010719593094896946,4.79119248599212,0.7423332929611206,0.6831593543996046,282,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,35,1498,0,0,0.00036590084808027815,0.9867563306639904,0.7423332929611206,0.6831593543996046,127,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,36,280,0,0,0.003940479804047138,1.5261367533866286,0.7423332929611206,0.6831593543996046,357,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,37,2041,1,1,0.7162437967561129,1.979899838762953,0.7423332929611206,0.6831593543996046,428,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,38,1009,0,0,5.790105432182207e-09,0.11690644041568976,0.7423332929611206,0.6831593543996046,125,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,39,1641,0,0,0.00037741144584737445,3.9068457422189202,0.7423332929611206,0.6831593543996046,445,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,40,1205,1,1,0.999698479380331,0.004831902168417393,0.7423332929611206,0.6831593543996046,438,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,41,963,0,1,0.05520551102807759,3.4627613515354154,0.7423332929611206,0.6831593543996046,334,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,42,1473,0,1,0.14192661427178718,1.8114834126154675,0.7423332929611206,0.6831593543996046,226,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,43,1380,0,0,0.00014694813372200815,2.4041045493425908,0.7423332929611206,0.6831593543996046,278,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,93187,44,1697,0,0,2.2930247376865793e-05,0.14609467236128088,0.7423332929611206,0.6831593543996046,283,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,0,938,0,1,0.06547378637897014,3.5440673027746086,0.736264705657959,0.6851013169425741,482,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,1,1484,0,0,1.4557427090886704e-08,0.0035682301095875868,0.736264705657959,0.6851013169425741,80,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,2,349,0,1,0.0600163415374744,4.015270375242529,0.736264705657959,0.6851013169425741,392,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,3,2009,0,0,0.08506893878752993,3.7247949466657397,0.736264705657959,0.6851013169425741,108,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,4,779,0,1,0.043063646382752556,2.705914069631021,0.736264705657959,0.6851013169425741,100,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,5,1326,0,0,0.005820357685403262,1.9327110432236216,0.736264705657959,0.6851013169425741,330,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,6,1530,0,0,0.0013252600949919394,3.1087409100149586,0.736264705657959,0.6851013169425741,155,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,7,455,1,1,0.991856135291384,0.08473172231742356,0.736264705657959,0.6851013169425741,379,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,8,2056,0,1,0.1673916496491548,3.4261989013589913,0.736264705657959,0.6851013169425741,233,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,9,311,1,1,0.271228687413121,3.9882550959703136,0.736264705657959,0.6851013169425741,295,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,10,1444,0,0,0.022014498286528482,4.006957077529362,0.736264705657959,0.6851013169425741,27,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,11,284,0,0,0.00041294447765212537,1.1710606824775052,0.736264705657959,0.6851013169425741,256,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,12,390,0,1,0.09219434147092732,4.121395049975049,0.736264705657959,0.6851013169425741,277,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,13,2296,0,0,0.001962013040876517,1.495924369629414,0.736264705657959,0.6851013169425741,480,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,14,545,0,1,0.16528586669280446,4.053255672441565,0.736264705657959,0.6851013169425741,223,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,15,1826,0,1,0.06503224809219788,4.191506598914957,0.736264705657959,0.6851013169425741,364,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,16,2629,0,0,0.00108516322744838,0.23444491619444832,0.736264705657959,0.6851013169425741,400,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,17,231,1,1,0.41064273573983406,3.750994271557424,0.736264705657959,0.6851013169425741,186,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,18,1644,1,1,0.7749144208039702,1.630456974866374,0.736264705657959,0.6851013169425741,313,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,19,539,0,1,0.04812933670895229,3.3651757392817996,0.736264705657959,0.6851013169425741,463,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,20,1542,0,1,0.14445722691851992,3.429879670085619,0.736264705657959,0.6851013169425741,243,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,21,1070,0,1,0.1928719317114396,3.2983043416946876,0.736264705657959,0.6851013169425741,456,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,22,924,0,1,0.37435555220192934,2.3973828995426647,0.736264705657959,0.6851013169425741,231,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,23,1934,1,1,0.8421143843079137,1.166054305822177,0.736264705657959,0.6851013169425741,246,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,24,623,1,1,0.4812457651568105,1.9139252634244133,0.736264705657959,0.6851013169425741,474,1,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,25,1467,0,0,0.02501559313017978,3.741740921991814,0.736264705657959,0.6851013169425741,372,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,26,230,0,1,0.006927965126146638,1.8255876031337248,0.736264705657959,0.6851013169425741,228,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,27,1067,0,0,0.011249742627476337,3.671138004364885,0.736264705657959,0.6851013169425741,338,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,28,2065,0,0,0.008293561553667967,2.655629021087256,0.736264705657959,0.6851013169425741,270,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,29,2244,0,0,2.827084493972378e-05,1.5101501509672868,0.736264705657959,0.6851013169425741,59,0,0
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,30,1644,0,1,0.037008925609387844,0.3310720525798445,0.736264705657959,0.6851013169425741,313,0,1
ebg,llama-3.1,llama-3.1-8b-instruct,roberta,95617,31,709,0,1,0.21566463246769538,2.5427666846702226,0.736264705657959,0.6851013169425741,370,0,1
