corpus,llm,llm_dir,threat_model,seed,document_idx,exemplar_length,accuracy@1,accuracy@5,true_class_confidence,entropy,bertscore,pinc,sample_id,binary_acc1,binary_acc5
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,9,1604,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,426,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,10,2372,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,469,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,11,2124,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,26,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,12,548,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,45,0,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,13,2660,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,159,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,14,906,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,385,1,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,15,554,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,88,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,16,390,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,13,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,17,2168,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,56,0,0
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,18,2228,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,154,1,1
rj,llama-3.1,llama-3.1-8b-instruct,roberta,98473,19,426,0.09523809523809523,0.23809523809523808,0.09300341457128525,1.3508951663970947,0.7654245495796204,0.6753865843447321,356,0,0
